Generation,Match_ID,Deck1_Name,Deck2_Name,Winner,Deck1_Wins,Deck2_Wins,Duration_Seconds,Worker_ID,Forge_Output_File,Error_Message,Timestamp
1,Gen1_Match118_1752159680,Gen1_Deck22,Gen1_Deck3,Gen1_Deck22,1,0,24.19833493232727,242653,Gen1_Match118_1752159680.txt,,2025-07-10T15:23:03.679591
1,Gen1_Match119_1752159680,Gen1_Deck23,Gen1_Deck3,Gen1_Deck3,0,1,25.72588324546814,242654,Gen1_Match119_1752159680.txt,,2025-07-10T15:23:13.681805
1,Gen1_Match120_1752159680,Gen1_Deck3,Gen1_Deck24,Gen1_Deck24,0,1,37.12453079223633,242655,Gen1_Match120_1752159680.txt,,2025-07-10T15:23:31.800122
1,Gen1_Match121_1752159680,Gen1_Deck3,Gen1_Deck25,Gen1_Deck25,0,1,29.059531688690186,242653,Gen1_Match121_1752159680.txt,,2025-07-10T15:23:32.739553
1,Gen1_Match122_1752159680,Gen1_Deck26,Gen1_Deck3,Gen1_Deck3,0,1,25.12212324142456,242654,Gen1_Match122_1752159680.txt,,2025-07-10T15:23:38.804393
1,Gen1_Match123_1752159680,Gen1_Deck3,Gen1_Deck27,Gen1_Deck3,1,0,25.772985219955444,242655,Gen1_Match123_1752159680.txt,,2025-07-10T15:23:57.573541
1,Gen1_Match124_1752159680,Gen1_Deck3,Gen1_Deck28,Gen1_Deck3,1,0,26.93221092224121,242653,Gen1_Match124_1752159680.txt,,2025-07-10T15:23:59.672166
1,Gen1_Match125_1752159680,Gen1_Deck29,Gen1_Deck3,Gen1_Deck3,0,1,30.635550022125244,242654,Gen1_Match125_1752159680.txt,,2025-07-10T15:24:09.440366
1,Gen1_Match126_1752159680,Gen1_Deck30,Gen1_Deck3,Gen1_Deck3,0,1,27.361373901367188,242655,Gen1_Match126_1752159680.txt,,2025-07-10T15:24:24.935316
1,Gen1_Match127_1752159680,Gen1_Deck3,Gen1_Deck31,Gen1_Deck3,1,0,28.54775881767273,242653,Gen1_Match127_1752159680.txt,,2025-07-10T15:24:28.220394
1,Gen1_Match128_1752159680,Gen1_Deck32,Gen1_Deck3,Gen1_Deck3,0,1,25.507518529891968,242654,Gen1_Match128_1752159680.txt,,2025-07-10T15:24:34.948280
1,Gen1_Match130_1752159680,Gen1_Deck3,Gen1_Deck34,Gen1_Deck3,1,0,28.191326141357422,242653,Gen1_Match130_1752159680.txt,,2025-07-10T15:24:56.412188
1,Gen1_Match131_1752159680,Gen1_Deck5,Gen1_Deck4,Gen1_Deck4,0,1,22.21017575263977,242654,Gen1_Match131_1752159680.txt,,2025-07-10T15:24:57.158887
1,Gen1_Match132_1752159680,Gen1_Deck6,Gen1_Deck4,Gen1_Deck4,0,1,23.19671654701233,242653,Gen1_Match132_1752159680.txt,,2025-07-10T15:25:19.609323
